id,type,rarity,attack,elderseal,attributes,damageType,name,durability,slots,elements,crafting,assets,shelling,phial,boostType,specialAmmo,deviation,ammo,coatings
1211,lance,8,"{'display': 437, 'raw': 190}",,{},sever,"Empress Lance ""Ruin""","[{'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 30, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 40, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 50, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 60, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 70, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 80, 'purple': 0}]","[{'rank': 2}, {'rank': 2}]","[{'type': 'blast', 'damage': 150, 'hidden': False}]","{'craftable': False, 'previous': 1209, 'branches': [], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 1, 'item': {'id': 484, 'rarity': 7, 'carryLimit': 99, 'value': 0, 'name': 'Research Commission Ticket', 'description': 'A ticket issued by the commander to those who have aided the Research Commission. Show it to the Smithy!'}}, {'quantity': 3, 'item': {'id': 594, 'rarity': 7, 'carryLimit': 99, 'value': 4500, 'name': 'Lunastra Wing', 'description': 'Rare Lunastra material. Obtained by breaking its wings. Supple, used to craft gear.'}}, {'quantity': 3, 'item': {'id': 408, 'rarity': 7, 'carryLimit': 99, 'value': 5000, 'name': 'Nergigante Horn+', 'description': 'Rare Nergigante material. Obtained by breaking its horns. Stout, used in many weapons.'}}, {'quantity': 1, 'item': {'id': 411, 'rarity': 8, 'carryLimit': 99, 'value': 12000, 'name': 'Nergigante Gem', 'description': 'A rare gem said to have formed within Nergigante tissue. Holds untold potential.'}}]}","{'icon': None, 'image': 'https://assets.mhw-db.com/weapons/lance/ed30bd9830599e65b2656b3b5af2f260dda18f56.56ec9fa915c9f482371abe9c8fdcf06b.png'}",,,,,,,
1212,lance,8,"{'display': 414, 'raw': 180}",,{'affinity': 10},sever,"Empress Lance ""Styx""","[{'red': 60, 'orange': 50, 'yellow': 80, 'green': 60, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 50, 'yellow': 80, 'green': 70, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 50, 'yellow': 80, 'green': 80, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 50, 'yellow': 80, 'green': 90, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 50, 'yellow': 80, 'green': 100, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 50, 'yellow': 80, 'green': 110, 'blue': 0, 'white': 0, 'purple': 0}]","[{'rank': 3}, {'rank': 3}]","[{'type': 'blast', 'damage': 240, 'hidden': False}]","{'craftable': False, 'previous': 1209, 'branches': [], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 1, 'item': {'id': 484, 'rarity': 7, 'carryLimit': 99, 'value': 0, 'name': 'Research Commission Ticket', 'description': 'A ticket issued by the commander to those who have aided the Research Commission. Show it to the Smithy!'}}, {'quantity': 2, 'item': {'id': 595, 'rarity': 7, 'carryLimit': 99, 'value': 4900, 'name': 'Lunastra Tail', 'description': 'Rare Lunastra material. Obtained by carving its severed tail. Stiff, used to craft gear.'}}, {'quantity': 3, 'item': {'id': 440, 'rarity': 7, 'carryLimit': 99, 'value': 5600, 'name': ""Xeno'jiiva Horn"", 'description': ""A rare Xeno'jiiva horn. During growth, it's theorized that it helps control the beast's power.""}}, {'quantity': 1, 'item': {'id': 443, 'rarity': 8, 'carryLimit': 99, 'value': 15000, 'name': ""Xeno'jiiva Gem"", 'description': ""A phantasmal gem formed inside the tissue of Xeno'jiiva. The power it holds defies comprehension.""}}]}","{'icon': None, 'image': 'https://assets.mhw-db.com/weapons/lance/867932ef50ab3867e51608a9ff085619282bf934.8ce50ab198b0aeb08f41426a9a6ca2a8.png'}",,,,,,,
1213,lance,4,"{'display': 299, 'raw': 130}",,{},sever,Shooting Star Lance,"[{'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 90, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 100, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 110, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 120, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 130, 'white': 0, 'purple': 0}]",[],"[{'type': 'paralysis', 'damage': 120, 'hidden': False}]","{'craftable': True, 'previous': None, 'branches': [1214], 'craftingMaterials': [{'quantity': 1, 'item': {'id': 584, 'rarity': 4, 'carryLimit': 99, 'value': 400, 'name': 'First Fleet Ticket', 'description': ""A ticket with the First Fleet's flag and emblem. Redeem at the Smithy for something nice!?""}}, {'quantity': 2, 'item': {'id': 342, 'rarity': 4, 'carryLimit': 99, 'value': 1180, 'name': 'Rathalos Webbing', 'description': 'Rathalos material. Obtained by breaking its wings. Supple, used to craft gear.'}}, {'quantity': 5, 'item': {'id': 136, 'rarity': 4, 'carryLimit': 99, 'value': 500, 'name': 'Sturdy Bone', 'description': 'A bone used as crafting material. Can be found in bonepiles in the Coral Highlands and Rotten Vale.'}}, {'quantity': 2, 'item': {'id': 160, 'rarity': 4, 'carryLimit': 99, 'value': 800, 'name': 'Paralysis Sac', 'description': 'A monster organ that contains paralyzing neurotoxins.'}}], 'upgradeMaterials': []}",,,,,,,,
1214,lance,7,"{'display': 437, 'raw': 190}",,{},sever,Sapphire Star Lance,"[{'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 90, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 100, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 110, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 120, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 130, 'white': 0, 'purple': 0}]",[],"[{'type': 'paralysis', 'damage': 180, 'hidden': False}]","{'craftable': False, 'previous': 1213, 'branches': [], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 2, 'item': {'id': 584, 'rarity': 4, 'carryLimit': 99, 'value': 400, 'name': 'First Fleet Ticket', 'description': ""A ticket with the First Fleet's flag and emblem. Redeem at the Smithy for something nice!?""}}, {'quantity': 2, 'item': {'id': 349, 'rarity': 6, 'carryLimit': 99, 'value': 2500, 'name': 'Rathalos Wing', 'description': 'Rare Rathalos material. Obtained by breaking its wings. Supple, used to craft gear.'}}, {'quantity': 3, 'item': {'id': 161, 'rarity': 6, 'carryLimit': 99, 'value': 1600, 'name': 'Omniplegia Sac', 'description': 'A monster organ filled with potent neurotoxins. A single touch can cause paralysis.'}}, {'quantity': 1, 'item': {'id': 483, 'rarity': 7, 'carryLimit': 99, 'value': 0, 'name': 'High Commendation', 'description': 'A ticket awarded for demonstrating tremendous courage. Collect them and something wonderful may happen!'}}]}",,,,,,,,
1215,gunlance,7,"{'display': 437, 'raw': 190}",,{},sever,Empress Howl,"[{'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 40, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 50, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 60, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 70, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 80, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 90, 'purple': 0}]",[{'rank': 1}],"[{'type': 'blast', 'damage': 150, 'hidden': False}]","{'craftable': True, 'previous': None, 'branches': [1216, 1217, 1218], 'craftingMaterials': [{'quantity': 4, 'item': {'id': 591, 'rarity': 7, 'carryLimit': 99, 'value': 2300, 'name': 'Lunastra Scale+', 'description': 'Rare Lunastra material. Mostly obtained by carving. Broadly used for many purposes.'}}, {'quantity': 3, 'item': {'id': 596, 'rarity': 7, 'carryLimit': 99, 'value': 5500, 'name': 'Lunastra Horn', 'description': 'Rare Lunastra material. Obtained by breaking its head. Stout, used in many weapons.'}}, {'quantity': 3, 'item': {'id': 593, 'rarity': 7, 'carryLimit': 99, 'value': 3400, 'name': 'Lunastra Mane', 'description': 'Rare Lunastra material. Obtained by collecting rare drops. Valuable, fire resistant material.'}}, {'quantity': 1, 'item': {'id': 597, 'rarity': 8, 'carryLimit': 99, 'value': 12000, 'name': 'Lunastra Gem', 'description': 'A rare gem said to have formed within Lunastra tissue. Within it lies unimaginable power.'}}], 'upgradeMaterials': []}","{'icon': None, 'image': 'https://assets.mhw-db.com/weapons/gunlance/d5dd3e3106bfbcdfd5326399ef08bb86e85c6cae.6ac64fa04e088d16fc56a8e0a788a3fe.png'}","{'type': 'wide', 'level': 3}",,,,,,
1216,gunlance,8,"{'display': 437, 'raw': 190}",,{'affinity': 20},sever,"Empress Howl ""Blaze""","[{'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 40, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 50, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 60, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 70, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 80, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 90, 'purple': 0}]",[{'rank': 1}],"[{'type': 'blast', 'damage': 180, 'hidden': False}]","{'craftable': False, 'previous': 1215, 'branches': [], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 1, 'item': {'id': 484, 'rarity': 7, 'carryLimit': 99, 'value': 0, 'name': 'Research Commission Ticket', 'description': 'A ticket issued by the commander to those who have aided the Research Commission. Show it to the Smithy!'}}, {'quantity': 2, 'item': {'id': 596, 'rarity': 7, 'carryLimit': 99, 'value': 5500, 'name': 'Lunastra Horn', 'description': 'Rare Lunastra material. Obtained by breaking its head. Stout, used in many weapons.'}}, {'quantity': 3, 'item': {'id': 423, 'rarity': 7, 'carryLimit': 99, 'value': 5500, 'name': 'Teostra Horn+', 'description': 'Rare Teostra material. Obtained by breaking its head. Stout, used in many weapons.'}}, {'quantity': 1, 'item': {'id': 404, 'rarity': 7, 'carryLimit': 99, 'value': 9600, 'name': 'Bazelgeuse Gem', 'description': 'A rare gem said to have formed within Bazelgeuse tissue. Used to dramatically improve gear.'}}]}","{'icon': None, 'image': 'https://assets.mhw-db.com/weapons/gunlance/d5dd3e3106bfbcdfd5326399ef08bb86e85c6cae.6ac64fa04e088d16fc56a8e0a788a3fe.png'}","{'type': 'wide', 'level': 3}",,,,,,
1217,gunlance,8,"{'display': 460, 'raw': 200}",,{},sever,"Empress Howl ""Ruin""","[{'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 40, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 50, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 60, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 70, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 80, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 90, 'purple': 0}]",[{'rank': 2}],"[{'type': 'blast', 'damage': 150, 'hidden': False}]","{'craftable': False, 'previous': 1215, 'branches': [], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 1, 'item': {'id': 484, 'rarity': 7, 'carryLimit': 99, 'value': 0, 'name': 'Research Commission Ticket', 'description': 'A ticket issued by the commander to those who have aided the Research Commission. Show it to the Smithy!'}}, {'quantity': 3, 'item': {'id': 594, 'rarity': 7, 'carryLimit': 99, 'value': 4500, 'name': 'Lunastra Wing', 'description': 'Rare Lunastra material. Obtained by breaking its wings. Supple, used to craft gear.'}}, {'quantity': 3, 'item': {'id': 408, 'rarity': 7, 'carryLimit': 99, 'value': 5000, 'name': 'Nergigante Horn+', 'description': 'Rare Nergigante material. Obtained by breaking its horns. Stout, used in many weapons.'}}, {'quantity': 1, 'item': {'id': 411, 'rarity': 8, 'carryLimit': 99, 'value': 12000, 'name': 'Nergigante Gem', 'description': 'A rare gem said to have formed within Nergigante tissue. Holds untold potential.'}}]}","{'icon': None, 'image': 'https://assets.mhw-db.com/weapons/gunlance/80e1f5683e38e430005575661b5cd535befb45c3.5d3c616686b229fbb56ec49658306166.png'}","{'type': 'wide', 'level': 3}",,,,,,
1218,gunlance,8,"{'display': 437, 'raw': 190}",,{'affinity': 10},sever,"Empress Howl ""Styx""","[{'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 40, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 50, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 60, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 70, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 80, 'purple': 0}, {'red': 100, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 90, 'purple': 0}]","[{'rank': 3}, {'rank': 1}]","[{'type': 'blast', 'damage': 240, 'hidden': False}]","{'craftable': False, 'previous': 1215, 'branches': [], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 1, 'item': {'id': 484, 'rarity': 7, 'carryLimit': 99, 'value': 0, 'name': 'Research Commission Ticket', 'description': 'A ticket issued by the commander to those who have aided the Research Commission. Show it to the Smithy!'}}, {'quantity': 2, 'item': {'id': 595, 'rarity': 7, 'carryLimit': 99, 'value': 4900, 'name': 'Lunastra Tail', 'description': 'Rare Lunastra material. Obtained by carving its severed tail. Stiff, used to craft gear.'}}, {'quantity': 3, 'item': {'id': 440, 'rarity': 7, 'carryLimit': 99, 'value': 5600, 'name': ""Xeno'jiiva Horn"", 'description': ""A rare Xeno'jiiva horn. During growth, it's theorized that it helps control the beast's power.""}}, {'quantity': 1, 'item': {'id': 443, 'rarity': 8, 'carryLimit': 99, 'value': 15000, 'name': ""Xeno'jiiva Gem"", 'description': ""A phantasmal gem formed inside the tissue of Xeno'jiiva. The power it holds defies comprehension.""}}]}","{'icon': None, 'image': 'https://assets.mhw-db.com/weapons/gunlance/9ad0e60529ff5c91e4ba829235f681ac0cda3ed4.1ad7e300ac0c23b9a8d33b0535f6c869.png'}","{'type': 'wide', 'level': 3}",,,,,,
1219,switch-axe,7,"{'display': 630, 'raw': 180}",,{},sever,Empress Axe,"[{'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 30, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 40, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 50, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 60, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 70, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 80, 'purple': 0}]","[{'rank': 2}, {'rank': 1}]","[{'type': 'blast', 'damage': 150, 'hidden': False}]","{'craftable': True, 'previous': None, 'branches': [1220, 1221, 1222], 'craftingMaterials': [{'quantity': 4, 'item': {'id': 591, 'rarity': 7, 'carryLimit': 99, 'value': 2300, 'name': 'Lunastra Scale+', 'description': 'Rare Lunastra material. Mostly obtained by carving. Broadly used for many purposes.'}}, {'quantity': 3, 'item': {'id': 596, 'rarity': 7, 'carryLimit': 99, 'value': 5500, 'name': 'Lunastra Horn', 'description': 'Rare Lunastra material. Obtained by breaking its head. Stout, used in many weapons.'}}, {'quantity': 3, 'item': {'id': 593, 'rarity': 7, 'carryLimit': 99, 'value': 3400, 'name': 'Lunastra Mane', 'description': 'Rare Lunastra material. Obtained by collecting rare drops. Valuable, fire resistant material.'}}, {'quantity': 1, 'item': {'id': 597, 'rarity': 8, 'carryLimit': 99, 'value': 12000, 'name': 'Lunastra Gem', 'description': 'A rare gem said to have formed within Lunastra tissue. Within it lies unimaginable power.'}}], 'upgradeMaterials': []}","{'icon': None, 'image': 'https://assets.mhw-db.com/weapons/switch-axe/64fce9c4ac22883430cb734988fb4af0abc1c2b6.9c96e4d55be0593ad43f509d9fb59403.png'}",,"{'type': 'power', 'damage': None}",,,,,
1220,switch-axe,8,"{'display': 630, 'raw': 180}",,{'affinity': 20},sever,"Empress Axe ""Blaze""","[{'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 30, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 40, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 50, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 60, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 70, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 80, 'purple': 0}]","[{'rank': 2}, {'rank': 1}]","[{'type': 'blast', 'damage': 180, 'hidden': False}]","{'craftable': False, 'previous': 1219, 'branches': [], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 1, 'item': {'id': 484, 'rarity': 7, 'carryLimit': 99, 'value': 0, 'name': 'Research Commission Ticket', 'description': 'A ticket issued by the commander to those who have aided the Research Commission. Show it to the Smithy!'}}, {'quantity': 2, 'item': {'id': 596, 'rarity': 7, 'carryLimit': 99, 'value': 5500, 'name': 'Lunastra Horn', 'description': 'Rare Lunastra material. Obtained by breaking its head. Stout, used in many weapons.'}}, {'quantity': 3, 'item': {'id': 423, 'rarity': 7, 'carryLimit': 99, 'value': 5500, 'name': 'Teostra Horn+', 'description': 'Rare Teostra material. Obtained by breaking its head. Stout, used in many weapons.'}}, {'quantity': 1, 'item': {'id': 404, 'rarity': 7, 'carryLimit': 99, 'value': 9600, 'name': 'Bazelgeuse Gem', 'description': 'A rare gem said to have formed within Bazelgeuse tissue. Used to dramatically improve gear.'}}]}","{'icon': None, 'image': 'https://assets.mhw-db.com/weapons/switch-axe/64fce9c4ac22883430cb734988fb4af0abc1c2b6.9c96e4d55be0593ad43f509d9fb59403.png'}",,"{'type': 'power', 'damage': None}",,,,,
1221,switch-axe,8,"{'display': 665, 'raw': 190}",,{},sever,"Empress Axe ""Ruin""","[{'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 30, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 40, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 50, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 60, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 70, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 80, 'purple': 0}]","[{'rank': 2}, {'rank': 2}]","[{'type': 'blast', 'damage': 150, 'hidden': False}]","{'craftable': False, 'previous': 1219, 'branches': [], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 1, 'item': {'id': 484, 'rarity': 7, 'carryLimit': 99, 'value': 0, 'name': 'Research Commission Ticket', 'description': 'A ticket issued by the commander to those who have aided the Research Commission. Show it to the Smithy!'}}, {'quantity': 3, 'item': {'id': 594, 'rarity': 7, 'carryLimit': 99, 'value': 4500, 'name': 'Lunastra Wing', 'description': 'Rare Lunastra material. Obtained by breaking its wings. Supple, used to craft gear.'}}, {'quantity': 3, 'item': {'id': 408, 'rarity': 7, 'carryLimit': 99, 'value': 5000, 'name': 'Nergigante Horn+', 'description': 'Rare Nergigante material. Obtained by breaking its horns. Stout, used in many weapons.'}}, {'quantity': 1, 'item': {'id': 411, 'rarity': 8, 'carryLimit': 99, 'value': 12000, 'name': 'Nergigante Gem', 'description': 'A rare gem said to have formed within Nergigante tissue. Holds untold potential.'}}]}","{'icon': None, 'image': 'https://assets.mhw-db.com/weapons/switch-axe/4a8ae976469d569c91dcf1fa0356fc0e2cd0a6ec.45c2e84fa71c9edb021d020bb63269f7.png'}",,"{'type': 'power', 'damage': None}",,,,,
1222,switch-axe,8,"{'display': 630, 'raw': 180}",,{'affinity': 10},sever,"Empress Axe ""Styx""","[{'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 30, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 40, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 50, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 60, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 70, 'purple': 0}, {'red': 110, 'orange': 30, 'yellow': 60, 'green': 80, 'blue': 40, 'white': 80, 'purple': 0}]","[{'rank': 3}, {'rank': 3}]","[{'type': 'blast', 'damage': 240, 'hidden': False}]","{'craftable': False, 'previous': 1219, 'branches': [], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 1, 'item': {'id': 484, 'rarity': 7, 'carryLimit': 99, 'value': 0, 'name': 'Research Commission Ticket', 'description': 'A ticket issued by the commander to those who have aided the Research Commission. Show it to the Smithy!'}}, {'quantity': 2, 'item': {'id': 595, 'rarity': 7, 'carryLimit': 99, 'value': 4900, 'name': 'Lunastra Tail', 'description': 'Rare Lunastra material. Obtained by carving its severed tail. Stiff, used to craft gear.'}}, {'quantity': 3, 'item': {'id': 440, 'rarity': 7, 'carryLimit': 99, 'value': 5600, 'name': ""Xeno'jiiva Horn"", 'description': ""A rare Xeno'jiiva horn. During growth, it's theorized that it helps control the beast's power.""}}, {'quantity': 1, 'item': {'id': 443, 'rarity': 8, 'carryLimit': 99, 'value': 15000, 'name': ""Xeno'jiiva Gem"", 'description': ""A phantasmal gem formed inside the tissue of Xeno'jiiva. The power it holds defies comprehension.""}}]}","{'icon': None, 'image': 'https://assets.mhw-db.com/weapons/switch-axe/3ec7b5fa46e84e885d7288d23fdef7a1c8d698f3.718453a50fe7031f65013b45a582d3b3.png'}",,"{'type': 'power', 'damage': None}",,,,,
